"3233","lines with number before vowel , 3 or more times","( [ <NUM> ] ) . * ( ( [ <VOW> ] ) { 3 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"3234","lines using at least 2 instances of <M0>","( . * <M0> . * ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"3235","lines with the strings <M0> and <M1> followed by a character","( <M0> ) . * ( <M1> . * . . * ) . *","p","p","p","p","p","n","n","n","n","n"
"3236","lines with the string <M0> or a character , the string <M1> , and a number , zero or more times","( ( <M0> ) | ( ( . ) & ( <M1> ) & ( [ <NUM> ] ) ) ) *","p","p","p","p","p","n","n","n","n","n"
"3237","lines with a number followed by a vowel , zero or more times before the string <M0>","( ( [ <NUM> ] . * [ <VOW> ] . * ) * ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"3238","lines with a number , zero or more times before a lower-case letter , the string <M0> , and the string <M1>","( ( [ <NUM> ] ) * ) . * ( ( [ <LOW> ] ) & ( <M0> ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3239","lines with a vowel , 2 or more times before the string <M0>","( ( [ <VOW> ] ) { 2 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"3240","lines containing words with a letter , a capital letter , and a lower-case letter",". * \ b ( [ <LET> ] ) & ( [ <CAP> ] ) & ( [ <LOW> ] ) \ b . *","p","p","p","p","p","n","n","n","n","n"
"3241","lines not having the string <M0> , a vowel , or the string <M1>","~ ( ( <M0> ) | ( [ <VOW> ] ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"3242","lines with a character or a capital letter , zero or more times","( ( . ) | ( [ <CAP> ] ) ) *","p","p","p","p","p","n","n","n","n","n"
"3243","lines not having a vowel , not a lower-case letter , and not a letter","~ ( ( [ <VOW> ] ) & ( [ <LOW> ] ) & ( [ <LET> ] ) )","p","p","p","p","p","n","n","n","n","n"
"3244","lines with a character before a number and capital letter","( . ) . * ( ( [ <NUM> ] ) | ( [ <CAP> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3245","lines not ending with the string <M0> or the string <M1>","~ ( ( . * ) ( ( <M0> ) | ( <M1> ) ) )","p","p","p","p","p","n","n","n","n","n"
"3246","lines in which the string <M0> , a number , and a character , are preceded by a vowel","( [ <VOW> ] ) . * ( ( <M0> ) & ( [ <NUM> ] ) & ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3247","lines containing a lower-case letter after the string <M0> , a number , or a vowel","( ( <M0> ) | ( [ <NUM> ] ) | ( [ <VOW> ] ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3248","lines with a character and string <M0> ending in lower-case letter","( ( . ) & ( <M0> ) ) . * ( ( . * ) ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3249","lines with a lower-case letter before the string <M0> , 4 or more times","( [ <LOW> ] ) . * ( ( <M0> ) { 4 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"3250","items with a vowel or an upper case letter or <M0> .",". * ( <M0> ) | ( [ <CAP> ] ) | ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3251","lines with a number and a character in them",". * ( [ <NUM> ] ) & ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"3252","lines not having a lower-case letter , not a character , and not a vowel","~ ( ( [ <LOW> ] ) & ( . ) & ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"3253","lines that conclude with a letter numbering at least 6 times or any number of times  more than 6","( ( . * ) ( [ <LET> ] ) ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"3254","lines containing a character , a letter , and the string <M0>",". * ( . ) & ( [ <LET> ] ) & ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"3255","lines with words with ending with the string <M0> and the string <M1>","\ b ( ( . * ) ( <M0> ) ) & ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
"3256","lines with a capital or lower case after a letter","( [ <LET> ] ) . * ( ( [ <CAP> ] ) | ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3257","lines containing ending with a number , zero or more times",". * ( . * ) ( ( [ <NUM> ] ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"3258","lines not having the string <M0> followed by a letter , zero or more times","~ ( ( <M0> . * [ <LET> ] . * ) * )","p","p","p","p","p","n","n","n","n","n"
"3259","lines having a capital letter , the string <M0> , and the string <M1> before the string <M2>","( ( [ <CAP> ] ) & ( <M0> ) & ( <M1> ) ) . * ( <M2> ) . *","p","p","p","p","p","n","n","n","n","n"
"3260","lines with the string <M0> and the string <M1> or a number , 4 or more times","( ( ( <M0> ) & ( <M1> ) ) | ( [ <NUM> ] ) ) { 4 , }","p","p","p","p","p","n","n","n","n","n"
"3261","lines with the string <M0> followed by a number before a lower-case letter","( <M0> . * [ <NUM> ] . * ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3262","lines with words with the string <M0> at least once and a number","\ b ( ( <M0> ) + ) & ( [ <NUM> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"3263","lines containing a character and a vowel",". * ( . ) & ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3264","lines containing a vowel and a character before the string <M0>","( . * [ <VOW> ] . * ) & ( ( . ) . * ( <M0> ) . * )","p","p","p","p","p","n","n","n","n","n"
"3265","lines with a number before a letter , zero or more times","( [ <NUM> ] ) . * ( ( [ <LET> ] ) * ) . *","p","p","p","p","p","n","n","n","n","n"
"3266","lines starting in words with a number and string <M0>","( \ b ( [ <NUM> ] ) & ( <M0> ) \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3267","lines not containing a number nor a character","~ ( ( [ <NUM> ] ) & ( . ) )","p","p","p","p","p","n","n","n","n","n"
"3268","lines that are 20 characters or less",". { 0 , 2 0 }","p","p","p","p","p","n","n","n","n","n"
"3269","lines with the string <M0> followed by the string <M1> before a capital letter","( <M0> . * <M1> . * ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3270","line with 3 or more of a capital letter before the string <M0>","( [ <CAP> ] . * <M0> . * ) { 3 , }","p","p","p","p","p","n","n","n","n","n"
"3271","lines that have words containing either a character , a vowel , or the string <M0>","\ b ( <M0> ) | ( . ) | ( [ <VOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"3272","lines that do not contain either a vowel or a character","~ ( ( [ <VOW> ] ) & ( . ) )","p","p","p","p","p","n","n","n","n","n"
"3273","lines with a number followed by the string <M0> or the string <M1> , 5 or more times","( [ <NUM> ] . * <M0> . * ) | ( ( <M1> ) { 5 , } )","p","p","p","p","p","n","n","n","n","n"
"3274","lines starting with words with 2 or more vowels","( \ b ( [ <VOW> ] ) { 2 , } \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3275","lines containing either a letter , a number , or a lower-case letter",". * ( [ <LET> ] ) | ( [ <NUM> ] ) | ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3276","lines with a letter before string <M0> then a lower-case letter","( [ <LET> ] ) . * ( <M0> . * [ <LOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"3277","lines with a lower-case letter before the string <M0> and a number","( [ <LOW> ] ) . * ( ( <M0> ) & ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3278","lines with a capital letter , 3 or more times or containing the string <M0>","( ( [ <CAP> ] ) { 3 , } ) | ( . * <M0> . * )","p","p","p","p","p","n","n","n","n","n"
"3279","lines with a vowel before a capital letter , a lower-case letter , and a character","( [ <VOW> ] ) . * ( ( [ <CAP> ] ) & ( [ <LOW> ] ) & ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3280","lines with the strings <M0> , and string 'truck as well as a vowel before a lower-case letter","( ( <M0> ) & ( [ <VOW> ] ) & ( <M1> ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3281","lines with words without a character",". * \ b ~ ( . ) \ b . *","p","p","p","p","p","n","n","n","n","n"
"3282","lines with words with lower case letter , vowel , and the string <M0> at least once","( \ b ( [ <LOW> ] ) & ( [ <VOW> ] ) & ( <M0> ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"3283","lines having either a number , the string <M0> , or a capital letter before the string <M1>","( ( [ <NUM> ] ) | ( <M0> ) | ( [ <CAP> ] ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"3284","lines that contain words that begin with a vowel and the string <M0>","( \ b ( [ <VOW> ] ) & ( <M0> ) \ b ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3285","lines with the string <M0> at least 5 times before a character followed by a letter","( ( <M0> ) { 5 , } ) . * ( . . * [ <LET> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"3286","lines without zero or more of a vowel with a capital letter","( ~ ( [ <VOW> ] ) ) & ( ( [ <CAP> ] ) * )","p","p","p","p","p","n","n","n","n","n"
"3287","lines starting with a lower-case letter or a character","( ( [ <LOW> ] ) | ( . ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3288","lines containing the string <M0> , 5 or more times",". * ( <M0> ) { 5 , } . *","p","p","p","p","p","n","n","n","n","n"
"3289","lines having a character , the string <M0> , and a number coming before the string <M1>","( ( . ) & ( <M0> ) & ( [ <NUM> ] ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"3290","lines with the string <M0> not being a letter","( ( <M0> ) * ) & ( ~ ( [ <LET> ] ) )","p","p","p","p","p","n","n","n","n","n"
"3291","lines with words with the string <M0> , a lower-case letter , and a letter","\ b ( <M0> ) & ( [ <LOW> ] ) & ( [ <LET> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"3292","lines containing a vowel and a number",". * ( [ <VOW> ] ) & ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3293","lines containing a capital letter followed by the string <M0> , a vowel , and the string <M1>","( [ <CAP> ] ) . * ( ( <M0> ) & ( [ <VOW> ] ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3294","lines that contain words ending in <M0>",". * \ b [ <LET> ] * <M0> \ b . *","p","p","p","p","p","n","n","n","n","n"
"3295","lines without a capital letter , character , or the string <M0>","~ ( ( [ <CAP> ] ) & ( . ) & ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"3296","lines ending with <M0>",". * <M0>","p","p","p","p","p","n","n","n","n","n"
"3297","lines with a number , 5 or more times before the string <M0>","( ( [ <NUM> ] ) { 5 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"3298","lines with a lower-case letter or a capital letter , 3 or more times in them","( ( [ <LOW> ] ) | ( [ <CAP> ] ) ) { 3 , }","p","p","p","p","p","n","n","n","n","n"
"3299","lines with the string <M0> , zero or more times or not the string <M1>","( ( <M0> ) * ) | ( ~ ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"3300","lines that start with the string <M0>","( ( <M0> ) * ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3301","lines with a lower-case letter , 5 or more times and the string <M0> followed by a vowel","( ( [ <LOW> ] ) { 5 , } ) & ( <M0> . * [ <VOW> ] . * )","p","p","p","p","p","n","n","n","n","n"
"3302","lines that have at least 1 character and 1 letter","( \ b ( . ) & ( [ <LET> ] ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"3303","lines with a lower-case letter before a capital letter and a letter","( [ <LOW> ] ) . * ( ( [ <CAP> ] ) & ( [ <LET> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3304","lines containing words with starting with the string <M0> preceding a character","\ b ( <M0> . * . . * ) ( . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"3305","lines with a capital letter , zero or more times before the string <M0>","( ( [ <CAP> ] ) * ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"3306","lines with a lower-case letter , 2 or more times before a vowel","( ( [ <LOW> ] ) { 2 , } ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3307","lines that have a minimum of 1 lower-case letter followed by a character","( [ <LOW> ] ) . * ( ( . ) + ) . *","p","p","p","p","p","n","n","n","n","n"
"3308","lines with words with string <M0> or lower-case letter","\ b ( <M0> ) | ( [ <LOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"3309","lines with words that contain a capital letter or a character","\ b ( . * [ <CAP> ] . * ) | ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"3310","lines with words with a letter before the string <M0> , 5 or more times in them","( \ b ( [ <LET> ] ) . * ( <M0> ) . * \ b ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"3311","lines having a letter , greater than or equal to zero times before having a capital letter","( ( [ <LET> ] ) * ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3312","lines containing a letter or a character before the string <M0>","( [ <LET> ] ) . * ( ( <M0> ) | ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3313","lines with a character followed by a letter , 4 or more times","( . . * [ <LET> ] . * ) { 4 , }","p","p","p","p","p","n","n","n","n","n"
"3314","lines containing characters",". * ( . ) & ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3315","all lines","( ( ( [ <LOW> ] ) | ( [ <NUM> ] ) ) ( . * ) ) *","p","p","p","p","p","n","n","n","n","n"
"3316","lines that end with a number followed by a capital letter and a lower-case letter","( ( . * ) ( [ <NUM> ] ) ) . * ( ( [ <CAP> ] ) & ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3317","lines with words matching the word <M0> .",". * \ b <M0> \ b . *","p","p","p","p","p","n","n","n","n","n"
"3318","lines containing the string <M0> or 3 or more numbers","( . * <M0> . * ) | ( ( [ <NUM> ] ) { 3 , } )","p","p","p","p","p","n","n","n","n","n"
"3319","lines that end with a vowel followed by a character","( . * ) ( [ <VOW> ] . * . . * )","p","p","p","p","p","n","n","n","n","n"
"3320","lines containing a letter or a vowel followed by the string <M0>","( . * [ <LET> ] . * ) | ( [ <VOW> ] . * <M0> . * )","p","p","p","p","p","n","n","n","n","n"
"3321","lines with a letter before ending with a character","( [ <LET> ] ) . * ( ( . * ) ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3322","lines with a character followed by <M0>",". . * <M0> . *","p","p","p","p","p","n","n","n","n","n"
"3323","lines without a number or vowel","~ ( ( [ <NUM> ] ) | ( ( [ <VOW> ] ) + ) )","p","p","p","p","p","n","n","n","n","n"
"3324","lines with a capital letter followed by a number , 6 or more times","( [ <CAP> ] . * [ <NUM> ] . * ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"3325","lines containing the string <M0> followed by the string <M1> , zero or more times","( . * <M0> . * <M1> . * . * ) *","p","p","p","p","p","n","n","n","n","n"
"3326","lines with zero or more numbers or characters","( ( [ <NUM> ] ) | ( . ) ) *","p","p","p","p","p","n","n","n","n","n"
"3327","lines with the string <M0> , 3 or more times or starting with a number","( ( <M0> ) { 3 , } ) | ( ( [ <NUM> ] ) ( . * ) )","p","p","p","p","p","n","n","n","n","n"
"3328","lines starting with string <M0> followed by string <M1> or a capital","( ( <M0> . * <M1> . * ) | ( [ <CAP> ] ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"3329","lines that end with the string <M0> , a vowel , and a capital letter","( . * ) ( . * ( <M0> ) & ( [ <VOW> ] ) & ( [ <CAP> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"3330","lines with a letter before a vowel , string <M0> , or lower-case letter","( [ <LET> ] ) . * ( ( [ <VOW> ] ) & ( <M0> ) & ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3331","lines that do no have a lower-case letter after a number","~ ( ( [ <NUM> ] ) . * ( [ <LOW> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"3332","lines containing a vowel and a character , zero or more times in them","( . * [ <VOW> ] . * ) & ( ( . ) * )","p","p","p","p","p","n","n","n","n","n"
"3333","lines not having a letter before a number and not a vowel","~ ( ( ( [ <LET> ] ) . * ( [ <NUM> ] ) . * ) & ( [ <VOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"3334","lines not having a character at least once and not a lower-case letter","~ ( ( ( . ) + ) & ( [ <LOW> ] ) )","p","p","p","p","p","n","n","n","n","n"
"3335","lines with words and a lower-case letter , string <M0> , and capital letter","\ b ( [ <LOW> ] ) & ( <M0> ) & ( [ <CAP> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"3336","lines with zero or more of the string <M0> and before capital letter","( ( <M0> ) * ) & ( ( [ <NUM> ] ) . * ( [ <CAP> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"3337","lines not having a capital letter and a lower-case letter followed by the string <M0>","( ~ ( [ <CAP> ] ) ) & ( [ <LOW> ] . * <M0> . * )","p","p","p","p","p","n","n","n","n","n"
"3338","lines starting with a number and containing a vowel","( ( [ <NUM> ] ) ( . * ) ) & ( . * [ <VOW> ] . * )","p","p","p","p","p","n","n","n","n","n"
"3339","lines that the the word <M0> followed by anything but a character","( <M0> ) . * ( ~ ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"3340","lines containing a letter , lower-case letter , and capital letter",". * ( [ <LET> ] ) & ( [ <LOW> ] ) & ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3341","lines with words with the string <M0> and a vowel or a character","\ b ( ( <M0> ) & ( [ <VOW> ] ) ) | ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"3342","lines that use words ending with <M0> .",". * \ b [ <LET> ] * <M0> \ b . *","p","p","p","p","p","n","n","n","n","n"
"3343","lines containing string <M0> before lower-case letter","( . * <M0> . * ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"3344","lines having a lower-case letter , the string <M0> , and the string <M1> before the string <M2>","( ( [ <LOW> ] ) & ( <M0> ) & ( <M1> ) ) . * ( <M2> ) . *","p","p","p","p","p","n","n","n","n","n"
"3345","lines with words with the string <M0> , zero or more times or the string <M1>","\ b ( ( <M0> ) * ) | ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
